field_id,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,crop_id
3327,44.0,39.5,37.85,39.2,42.7,53.3,60.25,57.2,66.1,14.65,69.8,53.1,1
3328,44.0,38.85,37.0,38.95,43.1,54.1,61.95,59.0,68.2,15.0,73.1,55.7,2
3330,45.27272727272727,39.54545454545455,37.27272727272727,35.72727272727273,39.27272727272727,55.127272727272725,62.45454545454545,59.654545454545456,67.43636363636364,13.727272727272727,62.41818181818182,43.527272727272724,6
3331,46.0,40.27777777777778,38.22222222222222,37.388888888888886,40.388888888888886,52.888888888888886,59.611111111111114,56.666666666666664,64.55555555555556,13.0,66.38888888888889,48.388888888888886,4
3332,45.0,39.58064516129032,37.483870967741936,35.61290322580645,39.12903225806452,54.29032258064516,61.25806451612903,58.903225806451616,66.45161290322581,13.387096774193548,60.483870967741936,42.354838709677416,6
3333,45.457142857142856,40.94285714285714,38.91428571428571,37.8,40.77142857142857,54.4,60.65714285714286,58.48571428571429,65.68571428571428,14.0,65.65714285714286,48.857142857142854,2
3335,44.0,38.588235294117645,36.76470588235294,37.76470588235294,41.64705882352941,53.411764705882355,60.1764705882353,57.411764705882355,66.23529411764706,15.0,68.3529411764706,50.23529411764706,1
3336,43.904761904761905,38.095238095238095,36.142857142857146,36.95238095238095,40.904761904761905,54.04761904761905,61.285714285714285,59.19047619047619,68.19047619047619,15.0,68.28571428571429,47.80952380952381,1
3337,43.65625,38.40625,36.15625,36.1875,39.8125,53.125,60.09375,57.4375,66.4375,14.9375,66.3125,47.03125,6
3338,44.95652173913044,41.82608695652174,41.91304347826087,48.08695652173913,52.0,60.91304347826087,68.3913043478261,66.3913043478261,75.8695652173913,17.608695652173914,86.73913043478261,65.73913043478261,2
3339,44.0,40.05555555555556,39.22222222222222,43.611111111111114,47.611111111111114,56.22222222222222,63.666666666666664,61.388888888888886,69.88888888888889,16.0,75.72222222222223,55.94444444444444,1
3340,44.2,39.4,38.266666666666666,41.2,45.766666666666666,57.93333333333333,65.76666666666667,63.43333333333333,72.33333333333333,17.2,74.93333333333334,54.4,1
3341,43.07142857142857,36.92857142857143,34.285714285714285,33.07142857142857,38.285714285714285,51.642857142857146,58.857142857142854,56.42857142857143,65.42857142857143,15.0,64.28571428571429,44.142857142857146,2
3342,43.86,38.3,36.56,38.2,42.1,54.04,60.66,58.38,66.94,15.0,72.74,53.32,1
3343,43.5,38.03333333333333,35.6,35.63333333333333,40.1,54.7,62.833333333333336,60.2,69.6,15.0,68.23333333333333,47.03333333333333,1
3344,43.142857142857146,37.714285714285715,35.57142857142857,35.404761904761905,40.285714285714285,53.285714285714285,60.785714285714285,58.5,67.4047619047619,15.023809523809524,71.16666666666667,48.76190476190476,6
3345,43.5,37.708333333333336,35.625,34.041666666666664,38.25,53.875,61.916666666666664,59.125,68.0,13.5,64.66666666666667,42.458333333333336,2
3346,44.0,39.92,38.56,43.64,46.76,54.92,61.76,59.48,69.44,14.8,82.8,60.24,1
3347,44.0,39.54545454545455,38.22727272727273,42.27272727272727,45.36363636363637,54.86363636363637,62.13636363636363,60.09090909090909,69.18181818181819,14.0,78.72727272727273,57.27272727272727,1
3350,44.69444444444444,40.833333333333336,40.27777777777778,45.55555555555556,48.75,57.111111111111114,64.11111111111111,62.388888888888886,71.55555555555556,16.0,82.27777777777777,61.47222222222222,1
3351,44.91428571428571,41.68571428571428,41.4,48.17142857142857,51.142857142857146,58.82857142857143,65.8,64.11428571428571,73.4,17.142857142857142,86.14285714285714,65.6,1
3352,44.541666666666664,39.333333333333336,38.041666666666664,41.375,45.375,52.166666666666664,58.583333333333336,54.708333333333336,64.375,14.0,70.75,52.458333333333336,2
3353,43.96363636363636,38.945454545454545,37.345454545454544,39.89090909090909,43.36363636363637,51.872727272727275,58.236363636363635,54.163636363636364,63.054545454545455,14.381818181818181,60.96363636363636,43.2,2
3354,44.15625,40.375,39.875,45.1875,48.0,58.5625,66.6875,64.0,74.625,15.8125,82.53125,62.65625,1
3355,45.0,40.91304347826087,40.26086956521739,47.17391304347826,50.34782608695652,58.56521739130435,66.6086956521739,64.30434782608695,75.1304347826087,15.869565217391305,88.78260869565217,67.6086956521739,1
3356,45.0,38.857142857142854,35.42857142857143,34.285714285714285,37.42857142857143,49.0,55.857142857142854,54.714285714285715,61.142857142857146,13.0,61.285714285714285,44.142857142857146,1
3357,45.0,38.89473684210526,34.68421052631579,33.10526315789474,35.89473684210526,45.21052631578947,50.526315789473685,46.94736842105263,55.05263157894737,12.578947368421053,56.421052631578945,41.421052631578945,4
3358,45.0,38.86666666666667,35.6,33.8,37.06666666666667,48.733333333333334,56.13333333333333,52.733333333333334,60.93333333333333,13.0,60.333333333333336,42.8,2
3360,45.0,39.0,35.07692307692308,33.92307692307692,36.53846153846154,45.0,50.61538461538461,47.23076923076923,54.69230769230769,12.153846153846153,57.76923076923077,43.46153846153846,2
3361,46.0,39.16,36.0,33.32,37.28,52.28,58.96,56.4,64.36,13.16,57.68,39.36,2
3362,45.0,40.54545454545455,39.54545454545455,42.90909090909091,46.27272727272727,57.18181818181818,64.27272727272727,60.63636363636363,70.27272727272727,16.0,77.45454545454545,58.63636363636363,1
3363,43.7037037037037,37.55555555555556,35.0,33.407407407407405,38.48148148148148,54.592592592592595,62.925925925925924,59.888888888888886,69.29629629629629,15.0,61.51851851851852,39.55555555555556,1
3365,44.851063829787236,41.12765957446808,41.170212765957444,41.787234042553195,43.787234042553195,56.40425531914894,65.8936170212766,60.297872340425535,70.59574468085107,12.0,65.0,48.46808510638298,1
3367,45.111111111111114,39.55555555555556,38.44444444444444,39.55555555555556,43.333333333333336,54.44444444444444,60.111111111111114,56.333333333333336,66.44444444444444,15.11111111111111,74.11111111111111,51.888888888888886,1
3369,45.72222222222222,41.166666666666664,40.833333333333336,44.666666666666664,47.5,57.44444444444444,65.16666666666667,61.833333333333336,71.5,15.833333333333334,79.66666666666667,59.333333333333336,2
3370,46.0,41.30769230769231,41.0,45.69230769230769,48.76923076923077,56.61538461538461,63.46153846153846,60.15384615384615,69.53846153846153,16.0,81.76923076923077,62.53846153846154,1
3371,46.0,41.857142857142854,41.857142857142854,46.857142857142854,51.0,59.92857142857143,67.14285714285714,63.0,73.57142857142857,16.0,85.21428571428571,66.5,1
3372,45.375,41.6875,41.375,47.25,50.625,59.75,67.0,63.5625,73.8125,16.0,85.875,65.75,1
3373,46.583333333333336,42.083333333333336,42.083333333333336,46.583333333333336,49.0,54.916666666666664,61.666666666666664,57.0,65.83333333333333,14.0,80.08333333333333,63.833333333333336,2
3374,47.0,42.911764705882355,43.5,48.55882352941177,50.705882352941174,57.529411764705884,64.41176470588235,61.11764705882353,70.26470588235294,15.0,84.88235294117646,68.5,14
3375,46.45652173913044,42.73913043478261,43.04347826086956,47.71739130434783,50.69565217391305,58.67391304347826,65.54347826086956,62.06521739130435,71.5,15.0,84.93478260869566,67.34782608695652,2
3376,46.0,41.80769230769231,41.0,45.84615384615385,48.88461538461539,55.5,62.15384615384615,58.96153846153846,68.3076923076923,14.346153846153847,83.6923076923077,66.15384615384616,1
3377,44.93103448275862,38.62068965517241,36.310344827586206,34.275862068965516,38.172413793103445,57.51724137931034,65.44827586206897,63.48275862068966,72.55172413793103,14.068965517241379,63.793103448275865,43.172413793103445,15
3378,45.34065934065934,40.30769230769231,38.40659340659341,37.582417582417584,40.37362637362637,53.857142857142854,60.56043956043956,57.69230769230769,65.37362637362638,13.472527472527473,63.472527472527474,46.824175824175825,6
3380,43.84,40.2,39.4,44.18,47.42,55.76,62.98,60.82,69.74,15.82,75.7,54.76,1
3381,43.67164179104478,38.76119402985075,36.97014925373134,37.37313432835821,40.83582089552239,50.23880597014925,56.208955223880594,53.35820895522388,60.940298507462686,14.671641791044776,60.04477611940298,43.59701492537314,2
3384,43.0,38.4,37.2,37.0,42.2,56.4,62.8,60.8,70.2,15.0,68.8,50.0,1
3385,43.0,37.666666666666664,35.44444444444444,34.44444444444444,39.22222222222222,54.22222222222222,61.44444444444444,59.22222222222222,67.22222222222223,15.0,63.111111111111114,44.77777777777778,1
3386,43.0,37.36363636363637,35.27272727272727,35.0,38.72727272727273,53.72727272727273,60.90909090909091,59.72727272727273,68.0909090909091,15.0,66.0,45.36363636363637,1
3387,44.01724137931034,39.48275862068966,37.55172413793103,39.91379310344828,42.89655172413793,52.44827586206897,59.172413793103445,57.06896551724138,65.55172413793103,14.0,76.98275862068965,59.10344827586207,1
3388,45.0,40.464285714285715,38.82142857142857,41.160714285714285,44.25,55.05357142857143,62.160714285714285,59.69642857142857,68.48214285714286,14.946428571428571,76.57142857142857,58.25,1
3389,45.13636363636363,40.77272727272727,40.18181818181818,44.36363636363637,48.5,58.72727272727273,66.0,63.31818181818182,73.22727272727273,16.136363636363637,82.72727272727273,61.54545454545455,1
3390,45.0,41.285714285714285,41.42857142857143,45.34285714285714,48.857142857142854,59.6,66.85714285714286,64.05714285714286,73.37142857142857,16.314285714285713,83.34285714285714,64.4,2
3391,44.0,38.142857142857146,36.142857142857146,37.04761904761905,41.19047619047619,53.095238095238095,59.857142857142854,57.23809523809524,65.76190476190476,15.0,69.14285714285714,50.04761904761905,1
3392,44.578125,41.125,41.109375,46.6875,49.875,59.09375,65.84375,64.09375,73.078125,16.90625,83.65625,65.96875,2
3393,45.0,42.54545454545455,43.18181818181818,50.45454545454545,52.878787878787875,62.09090909090909,69.27272727272727,67.15151515151516,76.51515151515152,16.96969696969697,89.57575757575758,70.9090909090909,1
3394,45.0,42.388888888888886,43.27777777777778,51.388888888888886,55.611111111111114,64.27777777777777,72.11111111111111,70.61111111111111,80.11111111111111,17.88888888888889,94.27777777777777,73.22222222222223,1
3395,46.61904761904762,42.476190476190474,43.04761904761905,49.76190476190476,52.61904761904762,60.0,67.42857142857143,63.904761904761905,73.76190476190476,15.619047619047619,90.0952380952381,72.42857142857143,1
3396,43.76923076923077,38.69230769230769,36.76923076923077,38.07692307692308,41.92307692307692,52.07692307692308,58.92307692307692,56.92307692307692,64.84615384615384,14.307692307692308,67.23076923076923,46.61538461538461,1
3397,43.5625,38.5625,36.625,38.1875,41.875,52.125,58.1875,56.1875,64.5,14.125,67.8125,47.5625,1
3399,44.32,39.8,38.54,41.86,45.27,56.02,63.27,60.78,70.0,15.73,77.54,57.97,1
3400,44.0609756097561,38.21951219512195,35.98780487804878,35.71951219512195,39.670731707317074,52.59756097560975,59.78048780487805,57.109756097560975,65.79268292682927,14.658536585365853,70.01219512195122,48.02439024390244,6
3401,48.61538461538461,44.15384615384615,44.61538461538461,48.69230769230769,51.84615384615385,60.76923076923077,67.53846153846153,63.23076923076923,72.53846153846153,15.76923076923077,85.23076923076923,67.84615384615384,1
3402,48.0,45.85,47.25,53.45,54.75,60.35,66.0,62.35,70.6,16.0,87.9,77.4,4
3403,46.0,41.592592592592595,41.0,45.851851851851855,48.666666666666664,58.074074074074076,64.92592592592592,61.44444444444444,71.07407407407408,16.0,82.0,62.25925925925926,1
3404,47.84,44.76,45.68,53.24,55.48,61.36,68.48,64.52,74.36,16.0,91.76,74.4,1
3406,47.55172413793103,46.0,47.06896551724138,53.48275862068966,53.89655172413793,59.58620689655172,65.20689655172414,62.51724137931034,69.62068965517241,14.172413793103448,84.3103448275862,72.89655172413794,3
3407,46.0,43.111111111111114,43.111111111111114,52.22222222222222,54.55555555555556,61.666666666666664,69.33333333333333,66.55555555555556,76.66666666666667,15.0,92.22222222222223,69.66666666666667,1
3408,45.0,40.4,38.8,42.0,45.6,54.4,61.8,58.6,68.2,14.0,76.8,58.4,1
3409,45.888888888888886,42.333333333333336,41.666666666666664,47.666666666666664,48.888888888888886,57.333333333333336,64.88888888888889,62.666666666666664,72.33333333333333,14.666666666666666,83.22222222222223,62.55555555555556,1
3410,46.0,42.1,41.6,47.9,50.5,58.1,65.4,62.0,72.0,15.0,84.8,63.4,1
3411,45.714285714285715,42.285714285714285,42.42857142857143,48.57142857142857,50.142857142857146,58.142857142857146,65.42857142857143,62.857142857142854,72.71428571428571,14.714285714285714,84.14285714285714,64.28571428571429,1
3412,46.0,42.54545454545455,42.18181818181818,45.68181818181818,49.59090909090909,62.45454545454545,69.86363636363636,67.22727272727273,76.68181818181819,17.0,81.22727272727273,61.77272727272727,2
3414,44.0,39.457142857142856,38.885714285714286,41.48571428571429,45.714285714285715,57.31428571428572,64.8,61.48571428571429,71.37142857142857,14.6,79.31428571428572,58.114285714285714,2
3415,44.0,38.214285714285715,35.92857142857143,36.357142857142854,40.214285714285715,53.42857142857143,61.57142857142857,59.0,68.07142857142857,14.357142857142858,62.92857142857143,42.214285714285715,2
3416,43.2,37.628571428571426,37.02857142857143,33.371428571428574,37.6,56.628571428571426,67.34285714285714,61.97142857142857,71.77142857142857,11.228571428571428,56.0,34.82857142857143,6
3418,44.9,40.55,39.8,45.45,48.95,57.85,64.85,62.3,71.45,14.9,82.95,62.8,1
3419,45.0,41.13157894736842,40.94736842105263,47.73684210526316,50.68421052631579,57.86842105263158,64.55263157894737,62.31578947368421,71.44736842105263,15.0,85.8157894736842,64.86842105263158,1
3423,45.0,40.416666666666664,38.083333333333336,38.416666666666664,41.083333333333336,51.666666666666664,57.5,54.666666666666664,62.166666666666664,13.083333333333334,66.75,50.833333333333336,4
3424,45.0,40.61904761904762,38.476190476190474,39.04761904761905,41.142857142857146,51.04761904761905,56.857142857142854,53.523809523809526,61.57142857142857,13.0,66.66666666666667,50.666666666666664,1
3425,45.0,39.2,37.4,36.6,40.0,51.2,58.0,55.6,63.4,14.0,64.6,47.2,4
3426,45.0,38.8,36.2,35.2,38.8,52.4,59.4,58.2,66.6,13.2,65.0,45.0,2
3427,46.0,42.2,41.6,48.0,51.4,58.8,65.6,61.8,71.8,16.0,86.0,66.8,1
3428,46.083333333333336,42.958333333333336,42.375,49.041666666666664,51.708333333333336,57.916666666666664,64.45833333333333,62.375,70.70833333333333,15.958333333333334,82.875,64.29166666666667,2
3429,45.21739130434783,41.608695652173914,41.0,47.0,50.21739130434783,57.26086956521739,64.04347826086956,61.47826086956522,71.21739130434783,16.0,84.17391304347827,64.30434782608695,1
3430,46.095238095238095,42.523809523809526,41.95238095238095,48.714285714285715,51.857142857142854,58.714285714285715,65.47619047619048,63.04761904761905,72.66666666666667,16.761904761904763,83.66666666666667,63.142857142857146,2
3431,46.0,42.44444444444444,42.111111111111114,48.611111111111114,51.611111111111114,58.55555555555556,65.88888888888889,63.611111111111114,72.27777777777777,16.0,85.0,65.61111111111111,1
3432,43.53333333333333,39.53333333333333,38.93333333333333,43.4,47.46666666666667,60.06666666666667,68.06666666666666,67.06666666666666,76.0,16.0,79.0,57.333333333333336,1
3433,43.4,37.9,35.7,36.0,40.9,53.8,60.4,57.9,66.2,15.0,69.5,50.7,1
3434,45.0,37.5,34.5,31.0,37.0,54.0,62.0,61.0,69.0,14.0,52.0,31.0,1
3435,44.0,39.0,36.166666666666664,36.333333333333336,40.666666666666664,53.333333333333336,61.333333333333336,59.5,68.33333333333333,14.0,68.66666666666667,49.333333333333336,4
3436,44.904761904761905,41.476190476190474,41.333333333333336,44.76190476190476,48.57142857142857,58.904761904761905,65.71428571428571,62.61904761904762,71.61904761904762,15.904761904761905,80.47619047619048,62.904761904761905,2
3437,44.94736842105263,40.89473684210526,40.26315789473684,46.526315789473685,50.0,57.63157894736842,64.78947368421052,62.473684210526315,72.15789473684211,15.947368421052632,87.63157894736842,66.57894736842105,1
3438,45.0,41.083333333333336,40.666666666666664,47.5,51.041666666666664,59.958333333333336,67.54166666666667,65.83333333333333,75.75,16.0,91.29166666666667,68.83333333333333,1
3439,44.142857142857146,41.07142857142857,40.285714285714285,45.642857142857146,48.5,56.714285714285715,64.0,61.57142857142857,70.57142857142857,15.142857142857142,84.85714285714286,66.28571428571429,1
3440,45.0,40.97142857142857,39.714285714285715,43.74285714285714,47.0,55.4,62.42857142857143,59.42857142857143,68.85714285714286,15.0,79.85714285714286,61.371428571428574,1
3441,43.8,38.292307692307695,35.93846153846154,37.16923076923077,41.38461538461539,51.53846153846154,57.95384615384615,55.353846153846156,64.13846153846154,14.538461538461538,67.83076923076923,48.292307692307695,1
3442,44.23809523809524,38.80952380952381,36.904761904761905,40.285714285714285,44.666666666666664,55.333333333333336,63.476190476190474,60.80952380952381,70.95238095238095,16.0,76.0952380952381,53.19047619047619,1
3444,44.285714285714285,40.48979591836735,39.6530612244898,42.816326530612244,46.87755102040816,58.3469387755102,65.91836734693878,63.0,72.38775510204081,15.959183673469388,79.83673469387755,61.224489795918366,2
3445,44.0,40.2,39.28888888888889,44.53333333333333,47.955555555555556,58.51111111111111,66.35555555555555,64.46666666666667,74.28888888888889,16.0,83.2,62.37777777777778,1
3446,44.738461538461536,40.12307692307692,38.49230769230769,41.353846153846156,45.01538461538462,54.93846153846154,62.10769230769231,59.55384615384615,68.78461538461538,13.676923076923076,74.98461538461538,53.66153846153846,1
3447,44.84057971014493,40.20289855072464,38.3768115942029,41.01449275362319,44.52173913043478,54.01449275362319,61.05797101449275,58.01449275362319,67.6086956521739,13.942028985507246,74.95652173913044,54.289855072463766,1
3448,46.5,43.0625,43.083333333333336,51.541666666666664,54.291666666666664,61.3125,68.27083333333333,65.72916666666667,76.79166666666667,15.520833333333334,93.0,70.77083333333333,1
3449,45.186440677966104,41.644067796610166,40.45762711864407,44.813559322033896,47.66101694915254,55.94915254237288,62.52542372881356,60.067796610169495,68.79661016949153,15.05084745762712,82.10169491525424,65.69491525423729,1
3450,44.43589743589744,39.8974358974359,38.205128205128204,40.17948717948718,43.0,51.05128205128205,57.15384615384615,53.56410256410256,62.41025641025641,14.461538461538462,67.48717948717949,49.8974358974359,2
3452,43.61538461538461,37.88461538461539,35.34615384615385,35.23076923076923,39.73076923076923,56.84615384615385,67.11538461538461,64.42307692307692,74.88461538461539,15.615384615384615,60.80769230769231,37.46153846153846,16
3454,45.0,40.12307692307692,37.8,41.15384615384615,42.6,47.38461538461539,52.56923076923077,49.723076923076924,56.96923076923077,12.353846153846154,70.70769230769231,59.6,1
3457,44.733333333333334,40.266666666666666,39.4,44.333333333333336,48.6,59.53333333333333,67.33333333333333,64.13333333333334,75.0,15.066666666666666,82.66666666666667,58.266666666666666,3
3458,44.71111111111111,41.2,41.15555555555556,49.46666666666667,53.13333333333333,62.888888888888886,71.68888888888888,69.28888888888889,80.78888888888889,16.2,87.92222222222222,59.08888888888889,1
3460,43.370370370370374,37.96296296296296,35.25925925925926,35.44444444444444,39.44444444444444,52.25925925925926,59.48148148148148,57.44444444444444,65.77777777777777,14.0,66.18518518518519,48.2962962962963,1
3461,43.125,37.25,34.75,33.0,38.125,52.875,62.25,59.25,67.0,14.0,60.625,40.375,1
3463,44.0,39.375,38.0,42.25,46.291666666666664,57.208333333333336,65.41666666666667,63.0,73.83333333333333,16.0,80.70833333333333,56.791666666666664,1
3464,44.56,39.92,38.68,41.88,45.28,55.44,62.32,59.84,69.4,14.92,78.28,58.76,1
3465,45.483870967741936,41.16129032258065,40.354838709677416,45.03225806451613,48.25806451612903,58.806451612903224,66.83870967741936,64.58064516129032,74.80645161290323,15.0,89.6774193548387,64.96774193548387,1
3466,46.28125,42.65625,42.34375,49.28125,51.78125,58.78125,65.71875,63.125,73.0625,14.0625,86.96875,65.25,1
3467,45.17948717948718,40.87179487179487,39.56410256410256,43.58974358974359,47.282051282051285,59.35897435897436,67.58974358974359,64.6923076923077,75.43589743589743,15.333333333333334,78.41025641025641,56.43589743589744,1
3468,46.0,41.88235294117647,41.05882352941177,47.35294117647059,51.11764705882353,60.0,67.76470588235294,65.23529411764706,75.88235294117646,16.0,88.58823529411765,65.88235294117646,1
3469,46.0,41.111111111111114,39.53703703703704,43.166666666666664,46.48148148148148,56.833333333333336,64.35185185185185,61.74074074074074,72.0925925925926,15.0,88.5,63.98148148148148,6
3470,45.60606060606061,42.15151515151515,41.45454545454545,47.45454545454545,50.81818181818182,60.63636363636363,68.06060606060606,65.72727272727273,76.42424242424242,15.606060606060606,88.63636363636364,65.51515151515152,1
3471,45.0,41.373493975903614,40.602409638554214,48.734939759036145,52.397590361445786,60.69879518072289,68.57831325301204,66.62650602409639,78.02409638554217,15.91566265060241,84.27710843373494,54.28915662650602,1
3472,44.94827586206897,41.775862068965516,41.206896551724135,48.86206896551724,51.98275862068966,59.310344827586206,66.94827586206897,64.5,75.08620689655173,15.448275862068966,91.46551724137932,67.51724137931035,1
3473,46.0,43.09375,42.9375,50.40625,52.8125,61.90625,69.4375,67.28125,77.84375,15.78125,93.6875,71.46875,1
3474,46.0,42.5,41.895833333333336,48.541666666666664,51.479166666666664,59.625,67.27083333333333,64.8125,75.5,16.0,90.33333333333333,68.29166666666667,1
3476,45.0,41.421052631578945,40.68421052631579,45.26315789473684,47.68421052631579,54.526315789473685,60.21052631578947,57.89473684210526,66.26315789473684,16.0,80.15789473684211,63.31578947368421,1
3477,45.0,40.77777777777778,39.77777777777778,44.7037037037037,48.148148148148145,55.888888888888886,62.407407407407405,60.77777777777778,69.62962962962963,16.0,80.88888888888889,60.81481481481482,1
3478,44.0,39.925925925925924,38.592592592592595,39.96296296296296,43.592592592592595,56.074074074074076,63.48148148148148,60.888888888888886,69.37037037037037,14.62962962962963,72.96296296296296,55.18518518518518,2
3479,44.0,39.766666666666666,37.9,40.63333333333333,43.03333333333333,52.4,58.9,56.6,64.8,14.0,73.56666666666666,57.03333333333333,1
3481,44.0,38.625,36.041666666666664,37.041666666666664,40.875,51.333333333333336,57.791666666666664,55.083333333333336,64.04166666666667,14.458333333333334,69.79166666666667,50.208333333333336,1
3482,45.0,40.08695652173913,38.130434782608695,42.73913043478261,46.21739130434783,55.30434782608695,62.869565217391305,61.78260869565217,71.3913043478261,14.956521739130435,84.43478260869566,58.82608695652174,1
3484,45.0,41.875,41.291666666666664,48.25,51.083333333333336,59.291666666666664,67.08333333333333,64.20833333333333,75.33333333333333,15.0,89.66666666666667,65.45833333333333,1
3486,44.0,38.791666666666664,36.208333333333336,34.583333333333336,37.416666666666664,51.833333333333336,58.75,55.958333333333336,64.83333333333333,13.208333333333334,59.458333333333336,42.083333333333336,4
3487,45.62162162162162,42.108108108108105,42.945945945945944,52.13513513513514,55.86486486486486,64.67567567567568,72.91891891891892,70.13513513513513,80.94594594594595,16.864864864864863,92.45945945945945,66.16216216216216,1
3488,44.0,39.76923076923077,38.46153846153846,42.80769230769231,46.15384615384615,56.30769230769231,65.15384615384616,62.23076923076923,72.92307692307692,16.0,80.42307692307692,57.88461538461539,1
3489,44.666666666666664,40.888888888888886,40.317460317460316,43.523809523809526,47.12698412698413,59.84126984126984,67.84126984126983,64.93650793650794,74.77777777777777,15.46031746031746,76.9047619047619,57.333333333333336,1
3490,46.0,41.54054054054054,40.054054054054056,44.7027027027027,47.729729729729726,55.62162162162162,62.513513513513516,59.54054054054054,69.5945945945946,14.0,80.78378378378379,60.45945945945946,1
3491,43.964285714285715,39.535714285714285,38.357142857142854,42.07142857142857,45.535714285714285,57.0,65.03571428571429,63.32142857142857,72.82142857142857,16.0,78.10714285714286,55.82142857142857,1
3492,46.06896551724138,41.13793103448276,40.172413793103445,42.51724137931034,47.48275862068966,59.48275862068966,67.3103448275862,63.41379310344828,74.10344827586206,15.689655172413794,78.13793103448276,55.13793103448276,2
3493,46.88461538461539,42.76923076923077,42.23076923076923,49.19230769230769,52.26923076923077,60.23076923076923,67.53846153846153,64.46153846153847,75.61538461538461,16.0,91.61538461538461,69.65384615384616,1
3494,46.0,42.28947368421053,41.55263157894737,47.36842105263158,50.078947368421055,58.6578947368421,65.47368421052632,62.94736842105263,72.42105263157895,14.394736842105264,86.23684210526316,65.92105263157895,1
3495,44.61538461538461,39.41025641025641,37.61538461538461,39.56410256410256,42.794871794871796,53.333333333333336,60.84615384615385,57.30769230769231,66.7948717948718,14.461538461538462,69.87179487179488,49.12820512820513,1
3500,44.0,40.27777777777778,39.888888888888886,46.888888888888886,49.861111111111114,56.583333333333336,64.0,61.22222222222222,71.47222222222223,15.11111111111111,83.52777777777777,60.52777777777778,1
3501,45.0,40.38095238095238,39.595238095238095,44.357142857142854,47.904761904761905,57.42857142857143,64.9047619047619,62.38095238095238,72.52380952380952,15.285714285714286,85.19047619047619,63.80952380952381,1
3502,45.0,40.04545454545455,38.31818181818182,42.5,46.27272727272727,55.04545454545455,61.90909090909091,59.86363636363637,69.68181818181819,15.0,81.63636363636364,60.54545454545455,1
3503,45.142857142857146,40.666666666666664,39.785714285714285,44.73809523809524,48.45238095238095,56.595238095238095,63.404761904761905,61.30952380952381,70.78571428571429,16.0,83.64285714285714,63.54761904761905,1
3504,46.0,41.388888888888886,40.416666666666664,43.05555555555556,46.888888888888886,58.083333333333336,65.61111111111111,61.94444444444444,71.86111111111111,15.666666666666666,78.33333333333333,59.69444444444444,14
3505,45.22666666666667,40.78666666666667,38.85333333333333,38.28,41.373333333333335,55.52,62.92,59.81333333333333,68.24,14.133333333333333,66.88,46.96,2
3507,45.86486486486486,41.32432432432432,39.567567567567565,39.62162162162162,42.54054054054054,55.7027027027027,62.729729729729726,59.78378378378378,68.27027027027027,14.72972972972973,69.54054054054055,50.32432432432432,2
3508,46.0,41.42857142857143,40.61904761904762,44.857142857142854,48.17460317460318,58.333333333333336,66.0952380952381,63.04761904761905,73.3015873015873,15.619047619047619,82.58730158730158,61.0,1
3509,46.56,42.7,42.88,48.14,51.54,60.08,67.7,64.66,74.1,14.08,83.36,62.66,1
3510,46.41573033707865,42.48314606741573,42.62921348314607,48.157303370786515,50.69662921348315,59.03370786516854,66.01123595505618,62.247191011235955,71.82022471910112,15.314606741573034,86.50561797752809,69.01123595505618,2
3511,45.98245614035088,41.91228070175438,41.49122807017544,46.80701754385965,50.14035087719298,58.85964912280702,66.3859649122807,63.666666666666664,73.7719298245614,15.368421052631579,87.80701754385964,66.10526315789474,1
3512,44.0,40.096774193548384,39.67741935483871,43.354838709677416,47.16129032258065,59.193548387096776,67.2258064516129,65.25806451612904,73.3225806451613,16.0,78.90322580645162,59.354838709677416,1
3513,44.05263157894737,41.05263157894737,41.05263157894737,47.473684210526315,51.05263157894737,61.31578947368421,68.94736842105263,67.42105263157895,76.78947368421052,16.63157894736842,87.57894736842105,65.73684210526316,1
3514,43.78947368421053,38.8421052631579,36.63157894736842,38.68421052631579,41.78947368421053,50.21052631578947,55.89473684210526,52.05263157894737,60.31578947368421,14.789473684210526,56.8421052631579,39.63157894736842,1
3515,44.88461538461539,41.57692307692308,41.53846153846154,47.07692307692308,50.46153846153846,61.19230769230769,68.57692307692308,66.88461538461539,75.76923076923077,16.846153846153847,87.53846153846153,67.1923076923077,1
3516,43.904761904761905,39.19047619047619,37.42857142857143,41.5,44.76190476190476,53.61904761904762,61.142857142857146,58.666666666666664,69.14285714285714,14.452380952380953,77.92857142857143,54.714285714285715,2
3517,44.73913043478261,41.65217391304348,41.971014492753625,51.57971014492754,55.231884057971016,63.84057971014493,72.44927536231884,70.6376811594203,82.53623188405797,16.81159420289855,94.73913043478261,65.72463768115942,1
3519,45.0,40.46153846153846,39.26923076923077,42.65384615384615,46.53846153846154,56.69230769230769,64.26923076923077,61.42307692307692,71.46153846153847,15.0,78.57692307692308,58.23076923076923,1
3520,45.0,40.525,39.45,43.075,46.7,56.6,63.55,60.775,70.625,14.7,79.85,59.475,1
3522,45.0,40.294117647058826,39.1764705882353,42.35294117647059,45.588235294117645,57.411764705882355,65.0,62.23529411764706,71.82352941176471,15.0,82.41176470588235,63.8235294117647,2
3523,45.15,39.7,37.6,38.75,42.5,53.55,60.5,58.25,67.65,14.15,74.6,51.85,4
3524,45.041666666666664,42.0,41.625,46.708333333333336,49.958333333333336,58.708333333333336,65.83333333333333,62.125,71.83333333333333,16.041666666666668,82.33333333333333,65.16666666666667,1
